"","ResponseId","rural","income","major_hss","gender","partyid_true","ct_norm","conj_1_1","conj_2_1","conj_3_1","conj_4_1","conj_5_1","conj_6_1","special_conj_1_1","task","profile","Age","Gender","PreviousOccupation","PoliticalParty","PoliticalStatement1","PoliticalStatement2","Chosen","choice","Inparty"
"1099","R_2VmYj1Up3VPEe9c",1,3,"Non-HSS",0,"Law and Justice",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","4","1","62","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","0",0,"No"
"1100","R_2VmYj1Up3VPEe9c",1,3,"Non-HSS",0,"Law and Justice",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","4","2","59","Female","Member of the Cabinet","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"No"
"1101","R_2VmYj1Up3VPEe9c",1,3,"Non-HSS",0,"Law and Justice",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","5","1","59","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"No"
"1102","R_2VmYj1Up3VPEe9c",1,3,"Non-HSS",0,"Law and Justice",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","5","2","54","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","1",1,"Yes"
"1103","R_2VmYj1Up3VPEe9c",1,3,"Non-HSS",0,"Law and Justice",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","6","1","59","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","1",1,"Yes"
"1104","R_2VmYj1Up3VPEe9c",1,3,"Non-HSS",0,"Law and Justice",0.466666666666667,"Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","6","2","59","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","0",0,"No"
"1105","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","1","1","54","Male","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Mild","",0,"Yes"
"1106","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","1","2","39","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","",1,"Yes"
"1107","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","2","1","62","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","0",0,"Yes"
"1108","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","2","2","39","Female","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Strong","1",1,"No"
"1109","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","3","1","39","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Mild","0",0,"Yes"
"1110","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","3","2","47","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","1",1,"Yes"
"1111","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","4","1","39","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","0",0,"Yes"
"1112","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","4","2","39","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","1",1,"No"
"1113","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","5","1","59","Female","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Mild","0",0,"No"
"1114","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","5","2","39","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"1115","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","6","1","39","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"1116","R_2W4LHQn03LyfFTj",0,4,"HSS",1,"Civic Coalition",0.666666666666667,"Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","Candidate B","6","2","59","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"1117","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","1","1","59","Male","Member of the Cabinet","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"1118","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","1","2","54","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"1119","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","2","1","59","Female","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","",1,"Yes"
"1120","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","2","2","62","Female","Businessperson","Civic Coalition","PS1_Strong","PS2_Mild","",0,"Yes"
"1121","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","3","1","54","Female","Businessperson","Civic Coalition","PS1_Strong","PS2_Mild","",1,"Yes"
"1122","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","3","2","59","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",0,"Yes"
"1123","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","4","1","47","Male","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Mild","",1,"Yes"
"1124","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","4","2","59","Male","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","",0,"No"
"1125","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","5","1","54","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","",1,"Yes"
"1126","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","5","2","47","Female","Civil Activist","Law and Justice","PS1_Strong","PS2_Strong","",0,"No"
"1127","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","6","1","39","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","",1,"No"
"1128","R_2wcDugtAHsOm2Ax",0,4,"HSS",1,"Civic Coalition",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","6","2","54","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","",0,"No"
"1129","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","1","1","54","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Mild","",1,"No"
"1130","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","1","2","62","Male","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","",0,"No"
"1131","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","2","1","39","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","1",1,"Yes"
"1132","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","2","2","59","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"1133","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","3","1","39","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Strong","",1,"Yes"
"1134","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","3","2","59","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Strong","",0,"No"
"1135","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","4","1","62","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",0,"Yes"
"1136","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","4","2","39","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Mild","",1,"Yes"
"1137","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","5","1","62","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","",0,"Yes"
"1138","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","5","2","39","Male","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","",1,"Yes"
"1139","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","6","1","54","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","",0,"No"
"1140","R_2WwIDygYbuUb0LO",0,2,"HSS",0,"Civic Coalition",0.466666666666667,"Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate B","6","2","59","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","",1,"No"
"1141","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","1","1","54","Male","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Mild","",1,"Yes"
"1142","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","1","2","39","Female","Civil Activist","Law and Justice","PS1_Strong","PS2_Strong","",0,"No"
"1143","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","2","1","62","Male","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Strong","",0,"Yes"
"1144","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","2","2","54","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Mild","",1,"Yes"
"1145","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","3","1","59","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","",0,"No"
"1146","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","3","2","54","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",1,"Yes"
"1147","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","4","1","54","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","",1,"Yes"
"1148","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","4","2","47","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Strong","",0,"Yes"
"1149","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","5","1","39","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Mild","",1,"No"
"1150","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","5","2","59","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Strong","",0,"No"
"1151","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","6","1","54","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",1,"Yes"
"1152","R_2X7iAEFd8QmLTRG",0,3,"Non-HSS",0,"Civic Coalition",0.6,"Candidate A","Candidate B","Candidate B","Candidate A","Candidate A","Candidate A","Candidate A","6","2","54","Male","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Mild","",0,"No"
"1153","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","1","1","47","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","1",1,"Yes"
"1154","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","1","2","59","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","0",0,"Yes"
"1155","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","2","1","59","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","1",1,"No"
"1156","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","2","2","47","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","0",0,"No"
"1157","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","3","1","62","Female","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Mild","1",1,"No"
"1158","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","3","2","47","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","0",0,"Yes"
"1159","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","4","1","39","Female","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Mild","",1,"No"
"1160","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","4","2","59","Male","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","",0,"Yes"
"1161","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","5","1","59","Male","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Strong","0",0,"Yes"
"1162","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","5","2","59","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"No"
"1163","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","6","1","39","Female","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"No"
"1164","R_2Xcx2kFAGh3ZJwZ",0,3,"HSS",1,"Law and Justice",0.533333333333333,"Candidate A","Candidate A","Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","6","2","39","Female","Civil Activist","Law and Justice","PS1_Strong","PS2_Strong","1",1,"Yes"
"1165","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","1","1","62","Female","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","1",1,"Yes"
"1166","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","1","2","54","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"1167","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","2","1","62","Female","Civil Activist","Law and Justice","PS1_Mild","PS2_Strong","0",0,"No"
"1168","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","2","2","59","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"Yes"
"1169","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","3","1","47","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"Yes"
"1170","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","3","2","59","Male","Businessperson","Civic Coalition","PS1_Mild","PS2_Mild","1",1,"Yes"
"1171","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","4","1","59","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","0",0,"No"
"1172","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","4","2","39","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Mild","1",1,"No"
"1173","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","5","1","59","Male","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","1",1,"No"
"1174","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","5","2","54","Female","Civil Activist","Law and Justice","PS1_Strong","PS2_Strong","0",0,"No"
"1175","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","6","1","62","Male","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Mild","0",0,"No"
"1176","R_2XpPzd1DL7rFPNw",0,2,"Non-HSS",0,"Civic Coalition",0.4,"Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","Candidate A","6","2","59","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","1",1,"Yes"
"1177","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","1","1","59","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Strong","",1,"Yes"
"1178","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","1","2","54","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Mild","",0,"No"
"1179","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","2","1","62","Male","Member of the Cabinet","Civic Coalition","PS1_Strong","PS2_Mild","",1,"No"
"1180","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","2","2","39","Female","Businessperson","Civic Coalition","PS1_Strong","PS2_Strong","",0,"No"
"1181","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","3","1","62","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","",0,"No"
"1182","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","3","2","54","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","",1,"Yes"
"1183","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","4","1","62","Female","Businessperson","Law and Justice","PS1_Strong","PS2_Mild","",1,"Yes"
"1184","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","4","2","54","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Mild","",0,"No"
"1185","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","5","1","59","Female","Member of the Cabinet","Law and Justice","PS1_Mild","PS2_Mild","",0,"Yes"
"1186","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","5","2","39","Male","Businessperson","Law and Justice","PS1_Mild","PS2_Mild","",1,"Yes"
"1187","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","6","1","39","Female","Civil Activist","Law and Justice","PS1_Strong","PS2_Strong","",0,"Yes"
"1188","R_2Y6wYZuCRZvEM6d",1,3,"HSS",1,"Law and Justice",0.666666666666667,"Candidate A","Candidate A","Candidate B","Candidate A","Candidate B","Candidate B","Candidate A","6","2","47","Male","Civil Activist","Law and Justice","PS1_Mild","PS2_Mild","",1,"Yes"
"1189","R_2YXpDg6ZG3Kns5Z",0,NA,"HSS",1,"Law and Justice",0.466666666666667,"Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","1","1","62","Female","Businessperson","Law and Justice","PS1_Mild","PS2_Strong","1",1,"Yes"
"1190","R_2YXpDg6ZG3Kns5Z",0,NA,"HSS",1,"Law and Justice",0.466666666666667,"Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","1","2","39","Female","Businessperson","Civic Coalition","PS1_Mild","PS2_Strong","0",0,"No"
"1191","R_2YXpDg6ZG3Kns5Z",0,NA,"HSS",1,"Law and Justice",0.466666666666667,"Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","2","1","47","Female","Civil Activist","Law and Justice","PS1_Strong","PS2_Mild","1",1,"Yes"
"1192","R_2YXpDg6ZG3Kns5Z",0,NA,"HSS",1,"Law and Justice",0.466666666666667,"Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","2","2","39","Male","Member of the Cabinet","Law and Justice","PS1_Strong","PS2_Mild","0",0,"Yes"
"1193","R_2YXpDg6ZG3Kns5Z",0,NA,"HSS",1,"Law and Justice",0.466666666666667,"Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","3","1","54","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Mild","0",0,"No"
"1194","R_2YXpDg6ZG3Kns5Z",0,NA,"HSS",1,"Law and Justice",0.466666666666667,"Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","3","2","62","Male","Civil Activist","Civic Coalition","PS1_Mild","PS2_Strong","1",1,"No"
"1195","R_2YXpDg6ZG3Kns5Z",0,NA,"HSS",1,"Law and Justice",0.466666666666667,"Candidate A","Candidate A","Candidate B","Candidate B","Candidate B","Candidate A","Candidate B","4","1","39","Male","Civil Activist","Civic Coalition","PS1_Strong","PS2_Strong","0",0,"No"
